Annual Income,Years of Credit History,Maximum Open Credit,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Home Ownership,Years in current job,Tax Liens,Number of Open Accounts,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Credit Default
743128.0,23.1,359612.0,173712.0,150309.0,3678.0,744.0,1,1,0,10,0,34,0,0,0,0.0
934705.0,19.4,907236.0,129866.0,654246.0,22355.0,665.0,0,6,0,23,0,32,0,1,0,1.0
1137498.8346004104,14.8,700040.0,174878.0,168074.0,17132.0,725.2670412125289,0,10,0,17,0,17,0,0,0,1.0
950494.0,14.9,358292.0,323708.0,228969.0,17980.0,671.0,1,7,0,14,0,39,0,0,1,1.0
1200006.9119629655,14.0,865084.0,133870.0,354882.0,20121.0,728.8548583260385,2,8,0,22,0,34,0,0,0,0.0
1503411.7346688122,32.7,1122616.0,454300.0,585599.0,15133.0,701.115841304948,1,10,0,6,0,28,0,0,1,1.0
847647.0,17.9,235642.0,370788.0,141436.0,20273.0,691.0,1,6,0,15,0,71,0,0,1,0.0
922070.0,14.0,132858.0,313764.0,96273.0,8990.0,669.0,2,4,0,21,0,36,0,0,1,0.0
1779369.0,15.0,1008788.0,433752.0,709156.0,44039.0,733.0,1,3,0,18,0,32,0,0,0,0.0
1623550.0,18.4,555280.0,437184.0,402363.0,30847.0,653.0,1,10,0,15,0,34,0,0,1,0.0
1531248.0,15.8,456478.0,132968.0,250743.0,12288.0,745.0,2,7,0,6,0,31,0,1,0,0.0
532684.0,9.5,222662.0,220286.0,101726.0,4705.0,740.0,2,1,0,11,0,48,0,0,0,1.0
1651822.0,16.2,841874.0,787556.0,554762.0,33174.0,687.0,0,5,0,10,0,44,0,0,1,1.0
1016557.0,29.5,193094.0,239778.0,36689.0,7099.0,724.0,2,5,0,5,1,42,1,0,1,1.0
2283648.0,18.0,881254.0,771232.0,650731.0,29688.0,654.0,2,10,0,8,0,35,0,0,1,0.0
1121076.0,21.0,541244.0,207702.0,191653.0,21487.0,722.0,2,2,0,15,1,42,1,0,0,0.0
793174.0,18.2,374154.0,376332.0,282739.0,10047.0,654.0,2,5,0,9,0,37,0,0,1,1.0
346104.0,11.0,281226.0,155848.0,126293.0,4883.0,742.0,2,1,0,8,0,37,0,0,0,0.0
1527752.0,26.7,329274.0,179652.0,99541.0,12222.0,720.0,0,4,0,14,1,54,1,0,0,0.0
707085.0,14.8,451770.0,263318.0,232940.0,12963.0,738.0,2,1,0,10,0,18,0,0,0,0.0
686869.0,12.8,344432.0,234152.32821072428,230850.0,11162.0,740.0,2,1,0,10,0,36,0,0,0,0.0
194028.0,22.1,745140.0,22462.0,111967.0,2503.0,739.0,2,5,0,7,0,26,0,0,0,1.0
1032669.0,18.1,376288.0,217404.0,133893.0,10327.0,713.0,2,7,0,12,0,35,0,0,1,1.0
913178.0,19.0,636526.0,380534.0,501885.0,16513.0,672.0,2,5,0,29,0,35,0,0,1,1.0
1040794.7785482517,23.4,170522.0,175758.0,145065.0,14491.0,732.124586260283,2,9,0,8,0,10,0,0,0,0.0
967385.0,21.0,190498.0,492866.0,141968.0,17171.0,665.0,1,10,0,7,0,34,0,2,1,1.0
374832.0,17.9,345158.0,26048.0,194047.0,7903.0,716.0,0,10,0,7,0,61,0,0,0,0.0
1241308.0,14.5,728068.0,631312.0,281694.0,28033.0,701.0,1,10,0,9,0,29,0,0,1,1.0
976714.0,13.9,387002.0,221056.0,219583.0,17369.0,742.0,2,5,0,11,0,35,0,0,0,0.0
1698543.0,22.6,75372.0,349646.0,43225.0,17693.0,721.0,1,10,0,6,1,22,1,2,0,1.0
950009.3826409295,18.6,386144.0,183942.0,58026.0,11265.0,732.2057401088983,1,6,0,19,0,33,0,0,0,0.0
1065082.4845172935,13.1,426250.0,220946.0,329460.0,12411.0,720.5859182172929,2,9,0,11,0,35,0,0,0,1.0
1412460.0,14.5,519310.0,218064.0,218424.0,12359.0,743.0,1,5,0,8,1,29,1,0,0,0.0
946751.0,15.6,323224.0,265694.0,158840.0,17752.0,740.0,2,8,0,9,1,24,0,0,1,0.0
1185826.847072275,19.7,496540.0,260348.0,195548.0,15115.0,704.8144246473075,1,9,0,16,0,6,0,0,1,0.0
2618618.0,19.9,173030.0,628870.0,105944.0,24877.0,747.0,1,10,0,10,0,10,0,0,0,0.0
939759.0,16.8,199760.0,182094.0,112822.0,27409.0,721.0,1,2,0,16,1,40,1,0,0,1.0
1054956.0,15.4,547118.0,261756.0,271681.0,10286.0,737.0,2,8,0,15,0,35,0,0,0,0.0
927200.0,26.0,790042.0,343552.0,311809.0,22485.0,719.0,2,10,0,23,0,34,0,0,0,1.0
1956107.0,18.7,487806.0,345136.0,305425.0,33254.0,701.0,1,8,0,17,1,16,0,0,1,1.0
3739960.0,22.8,26343328.0,757834.0,6506797.0,38023.0,703.0,1,9,0,7,0,40,0,2,0,0.0
1119708.0,11.4,412742.0,259292.0,245955.0,14836.0,738.0,1,2,0,16,0,33,0,0,0,0.0
1020243.0,15.5,382382.0,206184.0,290624.0,7490.0,728.0,1,3,0,10,0,34,0,0,0,0.0
1041561.0,26.0,1295646.0,351384.0,293170.0,16665.0,736.0,2,8,0,15,0,47,0,0,0,0.0
1432238.4435293623,15.4,436370.0,350988.0,257792.0,19138.0,701.2167762466902,2,0,0,22,0,34,0,0,1,0.0
922659.0,14.1,393206.0,380182.0,270978.0,17884.0,721.0,2,7,0,7,0,33,0,0,0,0.0
1725390.0,17.5,401962.0,310772.0,273543.0,21855.0,730.0,1,1,1,21,2,43,1,0,0,1.0
1060998.0,18.9,379764.0,268048.0,188252.0,5438.0,739.0,1,10,0,7,0,27,0,0,0,0.0
1536872.0,15.9,2115982.0,533852.0,571976.0,12257.0,749.0,2,7,0,7,0,35,0,0,0,0.0
1260270.0,20.7,716496.0,296135.98172045953,402211.0,10733.0,733.0,1,10,0,9,0,34,0,0,1,0.0
2845155.0,17.5,857208.0,536976.0,510815.0,31771.0,732.0,1,4,0,18,0,36,0,0,0,0.0
1262833.7770363423,16.0,413820.0,222794.0,302366.0,18962.0,720.54082757919,2,4,0,15,0,34,0,1,0,1.0
990660.0,14.1,401544.0,330902.0,272935.0,11805.0,740.0,2,5,0,6,0,35,0,0,0,1.0
2289804.0,20.5,1680514.0,662838.0,827260.0,34156.0,696.0,0,10,0,23,0,30,0,0,1,1.0
1128885.0,11.8,591096.0,222112.0,233301.0,17121.0,749.0,1,6,0,12,0,33,0,0,0,0.0
867749.0,16.5,0.0,75350.0,0.0,0.0,704.0,1,10,0,2,0,66,0,2,0,0.0
899783.0,29.0,216348.0,228418.01261911658,59964.0,7483.0,732.0,0,5,0,7,1,40,1,0,0,0.0
1721457.0,27.3,263604.0,334627.5044218495,121353.0,23527.0,723.0,1,10,0,6,0,6,0,0,0,0.0
913425.0,14.5,212894.0,314600.0,32167.0,15391.0,741.0,2,5,0,13,0,59,0,1,1,1.0
1262778.0,24.3,675422.0,221540.0,190171.0,7787.0,732.0,1,1,0,7,0,9,0,0,0,1.0
879468.070178694,10.5,292798.0,215688.0,10108.0,7842.0,692.5442454788874,2,6,0,10,0,35,0,1,1,1.0
2004329.0,12.0,267168.0,787094.0,5776.0,14765.0,739.0,1,5,0,8,0,32,0,1,1,1.0
421762.0,11.4,90970.0,110990.0,41724.0,3655.0,697.0,2,5,0,4,0,37,0,1,0,0.0
2289120.0,12.5,530596.0,508024.0,127395.0,23654.0,727.0,1,3,0,8,0,39,0,0,1,0.0
1408541.5753782406,24.5,951808.0,89298.0,385529.0,28729.0,734.5121478629715,1,3,0,7,0,33,0,1,0,0.0
1239503.0,16.8,297110.0,431640.0,171665.0,25410.0,698.0,2,6,0,13,0,18,0,0,1,0.0
1507764.0,21.2,211926.0,344740.0,58938.0,1508.0,704.0,1,0,0,5,0,10,0,1,0,0.0
663100.0,17.7,461978.0,218064.0,234992.0,7847.0,743.0,1,5,0,8,0,57,0,2,0,0.0
834651.0,27.4,768020.0,419716.0,491492.0,17110.0,742.0,0,5,0,6,0,33,0,0,0,0.0
1646977.0,18.5,291742.0,403832.0,239875.0,10060.0,650.0,2,2,0,9,0,35,0,0,1,0.0
760571.0652278296,11.9,558118.0,132858.0,155211.0,6712.0,729.8118629439314,2,3,0,10,0,36,0,0,0,0.0
944471.0,22.4,621258.0,291103.856637155,483968.0,17237.0,698.0,1,6,0,11,0,80,0,0,0,0.0
1587545.0,13.5,367774.0,216260.0,173090.0,23152.0,658.0,2,7,0,10,0,43,0,0,1,0.0
2324004.0,24.4,3908388.0,728794.0,732469.0,30212.0,748.0,1,10,0,18,0,31,0,0,0,0.0
1483672.0,21.0,319858.0,383856.0,170715.0,23121.0,700.0,2,10,0,17,1,75,1,0,0,0.0
1094514.0,31.0,360492.0,218504.0,278939.0,25538.0,720.0,2,6,0,9,0,35,0,0,0,0.0
1121513.0,19.4,474760.0,307846.0,332120.0,16355.0,729.0,1,1,0,11,0,76,0,0,0,1.0
868832.0,13.9,298738.0,225720.0,134938.0,7182.0,721.0,1,1,0,9,0,35,0,2,1,0.0
2186368.0,14.0,519486.0,763840.0,344565.0,28605.0,716.0,1,3,0,7,0,33,0,0,1,0.0
1247102.45885061,8.9,358732.0,293876.0,180937.0,15863.0,726.3345825834263,2,6,0,9,0,35,0,0,0,0.0
2072102.0,23.4,792726.0,506506.0,440211.0,33154.0,729.0,2,6,0,17,0,32,0,0,0,0.0
3694037.0,23.0,935814.0,137566.0,661922.0,23642.0,724.0,1,10,0,6,0,4,0,0,0,1.0
790172.0,15.2,839014.0,364892.0,302879.0,23376.0,721.0,2,8,0,13,0,35,0,0,0,0.0
1206158.0,14.8,45056.0,135146.0,24548.0,8131.0,736.0,2,2,0,13,0,14,0,1,0,0.0
2179319.0,24.6,740058.0,609092.0,284411.0,31418.0,744.0,0,1,0,12,0,55,0,0,0,0.0
1074982.0,16.0,480524.0,283888.0,153140.0,14871.0,700.0,1,10,0,18,0,12,0,0,1,0.0
1527410.0,25.4,721204.0,447744.0,356269.0,13365.0,668.0,1,8,0,18,0,60,0,0,1,0.0
1927835.0,18.4,461670.0,353628.0,358834.0,22813.0,700.0,2,0,0,7,0,34,0,1,1,1.0
823042.0,16.5,975172.0,242836.01431578008,186124.0,12277.0,734.0,1,2,0,20,0,5,0,0,0,0.0
1338113.0,9.0,475992.0,298602.16764733155,257336.0,15277.0,720.0,2,10,0,11,0,35,0,0,1,0.0
2240100.0,22.0,871046.0,605220.0,681549.0,64590.0,705.0,1,10,0,10,0,62,0,0,1,1.0
1121304.0,15.6,408760.0,267416.9048136862,124963.0,14764.0,718.0,1,7,0,10,0,8,0,0,1,0.0
1043860.0,14.1,220198.0,237289.9457287082,19209.0,7872.0,748.0,2,4,0,14,0,34,0,1,0,0.0
753996.0,25.3,168102.0,104764.0,82745.0,5712.0,727.0,2,10,0,5,0,43,0,0,0,1.0
8633790.0,15.6,1091200.0,777546.0,765244.0,25038.0,679.0,1,2,0,13,0,36,0,0,1,0.0
862353.0,16.5,840752.0,299002.0,336908.0,16241.0,726.0,2,1,0,19,0,34,0,0,0,1.0
1230307.0,26.4,1228436.0,328746.0,332063.0,22658.0,747.0,1,10,0,21,0,79,0,0,0,0.0
1629250.0,15.0,775874.0,373411.9513820803,462346.0,30956.0,747.0,1,3,0,11,0,46,0,0,0,0.0
1747278.0,19.8,206844.0,377652.0,159334.0,20385.0,744.0,1,10,0,8,0,42,0,0,0,0.0
902823.0,14.3,516230.0,266904.0,86944.0,9705.0,715.0,2,4,0,12,0,40,0,0,1,1.0
1559994.1906931438,12.6,49368.0,223806.0,7030.0,30168.0,686.4691463318063,1,7,0,12,1,39,1,2,1,1.0
1000559.0,9.5,67738.0,262306.0,43814.0,18594.0,695.0,2,0,0,9,0,56,0,4,1,1.0
1492582.2490473697,10.5,451440.0,482372.0,213655.0,15574.0,719.1334348568251,1,10,0,15,0,32,0,0,0,1.0
2437149.0,14.9,301950.0,451506.0,147326.0,55851.0,743.0,1,10,0,9,0,29,0,0,0,1.0
1046159.0,15.3,467104.0,220242.0,264233.0,21533.0,737.0,1,8,0,13,0,81,0,0,0,0.0
1383884.0,8.4,1283964.0,616308.0,36594.0,761.0,739.0,2,5,0,6,0,35,0,0,1,0.0
1591592.0,23.0,1231824.0,216810.0,230850.0,41646.0,705.0,1,2,0,30,0,19,0,2,0,0.0
930620.0,12.0,633292.0,481140.0,409108.0,24274.0,685.0,2,6,0,13,0,37,0,0,1,0.0
2822773.0,29.5,3409934.0,709862.2412443149,2612177.0,50810.0,727.0,1,1,0,13,0,35,0,0,0,0.0
656070.0,28.9,817740.0,333586.0,514140.0,16511.0,701.0,1,7,0,13,0,35,0,0,0,0.0
2454933.0,22.4,531454.0,437316.0,383249.0,50122.0,730.0,1,10,0,10,0,3,0,0,0,0.0
4509213.0,35.0,910756.0,444356.0,600153.0,34420.0,734.0,1,7,0,12,0,26,0,0,0,0.0
673987.0,13.5,390148.0,222970.0,305938.0,15445.0,726.0,0,10,0,8,0,33,0,0,0,1.0
1208324.0,15.1,359480.0,309958.0,306432.0,34941.0,701.0,1,10,0,11,0,34,0,0,1,0.0
2583281.5567883006,28.0,1245882.0,787182.0,790856.0,35408.0,731.0641242354615,0,10,0,17,0,29,0,0,0,0.0
1987875.0,18.0,5590750.0,21516.0,91732.0,1590.0,750.0,1,1,0,20,0,29,0,2,0,0.0
693885.7004224627,16.0,352924.0,101200.0,150575.0,6098.0,731.3175146923103,2,2,0,9,0,36,0,0,0,0.0
1818053.0,29.0,1204346.0,590722.0,571026.0,18787.0,702.0,1,10,0,25,0,32,0,0,1,1.0
1744713.0,29.7,175054.0,269368.0,112024.0,9000.0,741.0,2,4,0,6,0,13,0,0,0,0.0
1123849.8230110665,20.9,360250.0,217074.0,183882.0,15115.0,726.682514126981,2,4,0,14,1,11,0,0,0,0.0
559341.0,14.7,397474.0,206978.43248194334,179873.0,5360.0,743.0,2,1,0,6,1,44,1,0,0,0.0
1259748.843327437,14.2,343816.0,359040.0,89376.0,13814.0,702.1546033283437,1,10,0,8,0,20,0,0,1,0.0
1018212.7217559664,14.0,296868.0,221496.0,150765.0,11637.0,695.4988456572393,2,0,0,7,0,42,0,0,1,1.0
1634000.0,28.2,1278662.0,616000.0,693500.0,21514.0,742.0,1,10,0,10,0,34,0,0,1,0.0
848084.0,15.9,629772.0,349140.0,295336.0,7053.0,729.0,2,5,0,6,0,36,0,0,1,1.0
914563.7055563511,9.0,176638.0,216964.0,120821.0,8632.0,727.7837949274594,2,1,0,8,0,36,0,0,0,0.0
3793179.0,17.3,2052336.0,612634.0,997899.0,57909.0,652.0,1,4,0,19,0,27,0,12,1,1.0
756580.0,19.0,229768.0,247463.79450256692,97831.0,20869.0,739.0,1,10,0,10,0,32,0,0,0,0.0
661675.0,13.7,527274.0,225105.9949330861,226309.0,8050.0,730.0,2,7,0,14,0,19,0,0,0,0.0
1048782.3975083479,11.0,383108.0,380644.0,174363.0,5576.0,688.2848233121166,1,10,0,6,1,38,1,0,1,1.0
1422435.0,23.6,561396.0,329406.0,132354.0,21455.0,732.0,1,7,0,27,0,36,0,0,0,1.0
759620.0,15.3,343024.0,337524.0,236417.0,17218.0,697.0,0,10,0,14,0,32,0,0,0,1.0
1203719.1406479632,16.4,607860.0,230868.0,241490.0,16702.0,730.715857515978,1,7,0,19,0,32,0,0,0,0.0
847685.0,7.0,258852.0,435028.0,195168.0,13563.0,669.0,2,4,0,8,0,37,0,0,1,1.0
1080910.0,19.2,491656.0,312906.0,399551.0,21168.0,709.0,2,10,0,21,0,28,0,0,0,0.0
852530.0,10.5,212740.0,244399.38135243417,110238.0,14919.0,726.0,2,3,0,28,0,34,0,0,0,0.0
816354.0,5.4,103246.0,65956.0,26486.0,816.0,733.0,2,3,0,5,0,36,0,1,0,0.0
1466841.6945336564,22.5,988064.0,267696.0,686926.0,21771.0,703.6248131723087,2,0,0,10,0,36,0,1,1,0.0
941573.3513673446,20.7,55176.0,110330.0,43928.0,14547.0,727.5543556089218,2,2,0,4,1,38,0,0,0,0.0
745608.7150622868,9.5,301158.0,142912.0,123291.0,6148.0,721.6279679579662,2,2,0,7,0,37,0,0,0,1.0
1746157.0,26.0,440968.0,321180.1025241107,190038.0,12907.0,724.0,2,3,0,14,0,27,0,0,1,0.0
2334150.0,17.7,1467620.0,648648.0,996246.0,42987.0,708.0,1,2,0,14,0,33,0,0,0,0.0
685596.0,23.0,1111506.0,136906.0,356136.0,709.0,737.0,1,6,0,13,0,35,0,0,1,0.0
1959698.0,22.7,780472.0,756382.0,297920.0,47359.0,717.0,1,10,0,20,0,31,0,0,1,1.0
1499807.2945744442,15.5,569030.0,420838.0,396093.0,17688.0,728.7884080360935,1,6,0,15,0,33,0,0,0,0.0
1781364.0,9.6,915948.0,607926.0,554534.0,16329.0,652.0,1,3,0,12,0,47,0,0,1,1.0
2215617.1473821336,39.0,2592854.0,735460.0,936016.0,23714.0,730.3111127093938,1,1,0,23,0,44,0,0,0,1.0
623922.0,17.4,551606.0,239372.95051686768,294405.0,13466.0,731.0,0,10,0,19,1,79,0,0,0,0.0
931950.0,29.0,86372.0,120868.0,64752.0,12271.0,715.0,1,1,0,5,2,44,1,0,0,0.0
1190996.0,22.0,1369280.0,689084.0,163191.0,16674.0,707.0,1,6,0,10,0,33,0,2,0,0.0
2701230.0,26.9,560296.0,781946.0,201780.0,15037.0,718.0,2,6,0,6,0,33,0,0,1,0.0
1415462.0,19.3,1774542.0,550682.0,1241365.0,34443.0,740.0,1,3,0,9,0,35,0,0,1,1.0
1476413.0145493578,16.0,1591392.0,170104.0,189658.0,27582.0,731.7481051583251,2,4,0,25,0,11,0,0,0,0.0
1530208.7763491208,14.5,495132.0,331430.0,292923.0,23025.0,715.9912030875012,1,10,0,11,1,40,1,0,0,1.0
2103830.737985863,20.5,2940916.0,260414.0,985473.0,40120.0,707.2869490832614,1,3,0,24,0,32,0,0,1,0.0
1046463.0,13.0,652146.0,308440.0,229235.0,30522.0,740.0,2,6,0,16,0,34,0,0,0,1.0
2109760.32114438,25.4,1623160.0,615010.0,524286.0,27896.0,732.1559822508941,1,9,0,9,0,32,0,0,0,0.0
2298240.0,13.3,840048.0,332640.0,587651.0,18520.0,737.0,2,10,0,11,0,32,0,0,0,1.0
1310018.2452207534,30.4,1220868.0,194766.0,338466.0,20824.0,736.7558744760939,1,4,0,11,0,10,0,1,0,0.0
768797.0,16.6,628980.0,130262.0,127661.0,10424.0,751.0,2,10,0,7,0,35,0,0,0,0.0
679953.0,13.0,449746.0,282348.0,321993.0,13883.0,684.0,0,6,0,8,0,72,0,0,1,0.0
800280.0,35.7,1422498.0,425744.0,637602.0,16739.0,740.0,0,8,0,10,0,33,0,0,0,0.0
305577.0,8.1,147334.0,180093.73865734367,63612.0,7614.0,730.0,2,2,0,6,0,37,0,0,0,0.0
2101495.0,14.5,384780.0,663630.0,276811.0,25568.0,716.0,2,4,0,10,0,49,0,0,0,0.0
1004891.0,14.4,461318.0,389686.0,300409.0,33077.0,664.0,1,10,0,17,0,34,0,0,1,1.0
1808800.0,23.3,522104.0,436524.0,257013.0,19897.0,717.0,1,5,0,7,1,61,1,0,1,0.0
1280992.412332531,23.1,626142.0,388366.0,304988.0,12174.0,704.9350865452739,1,10,0,8,0,34,0,0,1,0.0
884868.0,9.6,165022.0,156948.0,14250.0,12167.0,730.0,2,6,0,9,1,22,1,0,0,0.0
1836597.0,26.8,1010922.0,53724.0,613776.0,16897.0,749.0,2,4,0,8,0,34,0,1,0,0.0
713336.0,16.7,211486.0,184756.0,16264.0,11235.0,711.0,2,10,0,13,1,42,1,1,0,1.0
1394489.0451475726,15.1,519882.0,222992.0,267596.0,23327.0,702.1863708012618,1,10,0,23,0,28,0,0,1,0.0
1522888.0,18.5,698148.0,352660.0,320169.0,42260.0,732.0,2,10,0,17,1,14,0,0,0,0.0
1207659.0,23.2,248072.0,430232.0,30210.0,11392.0,702.0,1,10,0,4,0,34,0,0,1,0.0
901132.0,14.0,299838.0,278164.64164967183,227620.0,24180.0,733.0,1,4,0,14,0,34,0,0,0,0.0
498294.0,16.3,222002.0,53262.0,146091.0,8758.0,730.0,1,1,0,6,1,43,1,0,0,0.0
1515440.0,18.1,671462.0,329010.0,418114.0,24247.0,735.0,2,10,1,16,1,50,0,0,0,0.0
2860828.6286967066,25.9,1419858.0,669240.0,1016557.0,48679.0,694.6745383300661,1,10,0,19,0,31,0,0,1,1.0
1393802.0,15.0,374594.0,451880.0,180842.0,27643.0,744.0,1,10,0,15,0,19,0,0,0,0.0
1403340.0,28.7,768966.0,368324.0,334704.0,18711.0,750.0,1,10,0,6,0,33,0,0,0,0.0
1127175.0,13.7,619542.0,287584.0,226860.0,6096.0,734.0,2,10,0,9,0,23,0,0,0,0.0
916104.0,7.5,247280.0,198902.0,70699.0,15955.0,700.0,2,6,0,13,0,34,0,0,0,1.0
1655052.0,17.8,497640.0,450912.0,171475.0,26343.0,728.0,1,10,0,6,0,23,0,2,1,0.0
1393935.0,8.7,671726.0,516494.0,531962.0,11268.0,682.0,1,2,0,4,0,36,0,0,1,0.0
1058376.0,10.1,333300.0,612744.0,14098.0,11554.0,674.0,1,0,0,12,0,20,0,1,0,0.0
860890.0,12.0,790790.0,433400.0,303905.0,8250.0,697.0,1,10,0,7,0,46,0,0,1,0.0
1085280.0,11.3,314160.0,288196.1702810239,212724.0,22339.0,708.0,2,9,0,7,0,36,0,0,1,0.0
3754780.0,15.8,900064.0,347820.0,614099.0,16459.0,723.0,2,4,0,10,0,31,0,1,1,0.0
1548418.9886795017,20.3,234102.0,134970.0,140923.0,32954.0,724.607594710541,2,10,0,11,1,41,1,0,0,0.0
2522611.0,14.4,235994.0,342650.0,110257.0,14610.0,711.0,1,10,5,7,6,56,1,6,0,0.0
2314200.0,28.2,5747632.0,781550.0,828970.0,13326.0,745.0,1,10,0,21,0,3,0,0,0,0.0
2397800.0,32.8,864754.0,222112.0,289028.0,21181.0,737.0,1,10,0,14,0,18,0,0,0,0.0
708472.0,18.2,525712.0,164076.0,176624.0,12989.0,732.0,1,3,0,9,0,25,0,0,0,0.0
1065651.5786594918,10.2,365134.0,249326.0,250382.0,11549.0,727.3156895180757,2,5,0,8,0,35,0,0,0,0.0
2842020.0,15.6,1757382.0,531885.3524317361,725477.0,48078.0,743.0,1,10,0,12,0,17,0,0,0,0.0
864918.0,9.6,287254.0,93478.0,183065.0,14848.0,714.0,2,4,0,6,0,34,0,5,0,1.0
1939280.2794983676,22.0,931458.0,543136.0,403826.0,26498.0,730.4354208310809,1,8,0,12,0,32,0,0,0,0.0
1582496.195260237,17.1,764126.0,481910.0,440173.0,17421.0,729.5203498485944,1,1,0,9,0,79,0,0,0,0.0
1803233.0,28.0,747472.0,471482.0,460275.0,22240.0,667.0,2,10,0,11,0,71,0,0,0,1.0
669864.0,10.0,307890.0,177276.0,195453.0,10048.0,715.0,2,6,0,12,0,24,0,0,0,1.0
1599344.0,5.6,331012.0,348590.0,170373.0,15727.0,706.0,2,0,0,7,0,21,0,0,1,0.0
1438110.0,23.5,923780.0,375948.1619066484,608722.0,33316.0,743.0,1,10,0,7,0,33,0,0,0,0.0
1713420.0,17.0,50688.0,317438.0,38209.0,34411.0,743.0,2,6,0,8,0,33,0,0,0,0.0
1516675.0,31.8,941138.0,362489.19989796926,554325.0,26036.0,687.0,1,7,0,9,0,17,0,0,1,0.0
1128068.0,11.1,770814.0,415712.0,354825.0,26133.0,740.0,1,2,0,12,0,34,0,0,0,0.0
1102722.0,20.8,214016.0,281777.42136729613,103322.0,23433.0,734.0,2,10,0,6,0,11,0,0,0,0.0
443859.0,15.2,310530.0,148038.0,148580.0,4291.0,726.0,1,4,0,7,0,45,0,0,0,0.0
2096726.0,13.5,980144.0,539506.0,645012.0,27956.0,720.0,1,10,0,11,0,71,0,0,1,0.0
1651993.0,26.5,663894.0,585090.0,252852.0,8742.0,697.0,1,10,0,11,0,44,0,0,1,0.0
1451942.0,9.4,513480.0,188298.0,284696.0,27708.0,653.0,2,2,0,15,0,34,0,0,0,1.0
1625830.0,19.0,838134.0,442948.0,286634.0,16800.0,723.0,2,5,0,11,0,14,0,0,1,0.0
1311114.0,13.6,409420.0,390368.0,191995.0,33761.0,738.0,1,7,0,22,0,32,0,0,1,1.0
1120972.1450737678,11.9,398948.0,134618.0,206378.0,18474.0,731.039321543951,1,2,0,10,0,10,0,0,0,0.0
1433375.1114497455,15.2,196724.0,276870.0,114513.0,23145.0,720.599622480696,2,7,0,11,0,54,0,0,0,1.0
491916.76087167417,8.0,358798.0,53614.0,34390.0,1930.0,730.9169883690801,1,1,0,11,0,35,0,0,0,0.0
2169093.530106339,21.4,786060.0,606518.0,651700.0,30553.0,695.7831588578028,0,10,0,11,0,31,0,0,1,1.0
1812790.0,19.7,203302.0,321352.64852652384,84626.0,14986.0,729.0,1,10,0,7,0,32,0,9,0,0.0
907440.0,9.9,471438.0,394020.0,280535.0,14217.0,735.0,2,10,0,12,0,35,0,0,0,1.0
1160634.0,24.2,951786.0,447964.0,277837.0,19770.0,692.0,0,0,0,8,0,2,0,0,1,0.0
1276069.977108846,26.4,628760.0,402292.0,32585.0,12406.0,735.1587074850821,1,3,0,7,0,16,0,0,0,0.0
1210889.0,21.0,582846.0,525778.0,361931.0,16145.0,734.0,1,3,0,13,0,46,0,0,1,0.0
1602403.0,11.7,111166.0,109142.0,83904.0,26172.0,740.0,2,4,0,11,0,31,0,12,0,0.0
879149.0,22.6,864644.0,244593.8260731845,243428.0,8205.0,745.0,1,8,0,11,0,12,0,0,0,0.0
1135991.0,16.8,379390.0,443784.0,283423.0,14673.0,734.0,1,8,0,10,0,6,0,0,0,1.0
1850125.0,21.4,1343452.0,293150.0,909644.0,32223.0,725.0,2,10,0,18,0,34,0,0,0,0.0
1623018.0,13.0,197494.0,542520.0,148219.0,16230.0,645.0,2,10,0,6,0,22,0,0,1,0.0
737257.0,11.4,37268.0,120384.0,8018.0,4460.0,722.0,1,0,0,6,0,14,0,0,0,1.0
1167702.0,15.3,906356.0,270424.0,356953.0,18878.0,741.0,1,8,0,18,0,33,0,0,0,0.0
777556.0,19.6,499994.0,270094.0,224105.0,21901.0,720.0,1,10,0,11,0,34,0,2,1,1.0
1012795.0,15.2,42042.0,176550.0,4218.0,10288.0,707.0,2,1,0,5,0,65,0,0,1,0.0
965675.0,13.7,798534.0,250470.0,89661.0,26154.0,709.0,2,3,0,20,1,58,1,0,1,1.0
669408.0,15.5,247302.0,334092.0,184319.0,5634.0,730.0,2,10,0,4,0,36,0,0,0,0.0
911903.9369306858,15.3,131230.0,218702.0,110599.0,8549.0,730.0397106849546,2,2,0,3,0,36,0,0,0,0.0
1249077.3997963415,16.8,82830.0,313522.0,62738.0,15781.0,724.5247455400252,0,5,0,5,0,68,0,0,0,1.0
1308055.0,13.8,621940.0,134310.0,345914.0,15370.0,747.0,1,5,0,12,0,33,0,0,0,0.0
1112173.9544609757,15.4,525096.0,259116.0,303848.0,12317.0,695.6499881683983,2,1,0,8,0,36,0,0,1,1.0
844664.0,22.6,230010.0,56518.0,60990.0,16330.0,707.0,1,10,0,9,2,49,2,0,0,0.0
1796450.0,20.0,108196.0,346676.0,28025.0,10719.0,736.0,2,2,0,6,0,29,0,0,0,0.0
1146612.0,7.4,427284.0,331914.0,251294.0,25703.0,669.0,1,5,0,14,0,33,0,0,1,0.0
674842.0,7.0,203236.0,89298.0,107236.0,14115.0,691.0,2,0,0,10,0,36,0,1,0,0.0
891841.0,25.7,569822.0,182336.0,273125.0,13378.0,705.0,2,10,0,16,0,35,0,0,0,0.0
5703648.0,31.4,1447270.0,559680.0,899935.0,49432.0,746.0,1,10,0,15,0,24,0,0,1,0.0
